HDR;EUR/USD;11.05.2014 21:52:00;12.05.2014 09:52:00;m1;1;0.00001
DAT;12.05.2014 01:09:00;1.376360;1.376370;1.376360;1.376360;1.376590;1.376620;1.376590;1.376610;27;27
DAT;12.05.2014 01:10:00;1.376360;1.376400;1.376350;1.376360;1.376610;1.376620;1.376590;1.376610;38;38
DAT;12.05.2014 01:11:00;1.376360;1.376410;1.376340;1.376340;1.376610;1.376650;1.376580;1.376600;50;50
DAT;12.05.2014 01:12:00;1.376340;1.376400;1.376310;1.376370;1.376600;1.376640;1.376560;1.376600;78;78
DAT;12.05.2014 01:13:00;1.376370;1.376370;1.376350;1.376370;1.376600;1.376610;1.376580;1.376580;28;28
DAT;12.05.2014 01:14:00;1.376370;1.376380;1.376360;1.376380;1.376580;1.376630;1.376580;1.376610;49;49
DAT;12.05.2014 01:15:00;1.376380;1.376380;1.376350;1.376370;1.376610;1.376620;1.376580;1.376610;64;64
DAT;12.05.2014 01:16:00;1.376370;1.376390;1.376330;1.376340;1.376610;1.376620;1.376580;1.376590;35;35
DAT;12.05.2014 01:17:00;1.376340;1.376340;1.376340;1.376340;1.376590;1.376590;1.376580;1.376580;1;1
DAT;12.05.2014 01:18:00;1.376340;1.376340;1.376320;1.376320;1.376580;1.376580;1.376570;1.376580;4;4
DAT;12.05.2014 01:19:00;1.376320;1.376320;1.376300;1.376310;1.376580;1.376580;1.376550;1.376550;14;14
DAT;12.05.2014 01:20:00;1.376310;1.376310;1.376220;1.376230;1.376550;1.376550;1.376470;1.376480;43;43
DAT;12.05.2014 01:21:00;1.376230;1.376310;1.376230;1.376300;1.376480;1.376550;1.376480;1.376550;22;22
DAT;12.05.2014 01:22:00;1.376300;1.376300;1.376260;1.376260;1.376550;1.376550;1.376500;1.376500;9;9
DAT;12.05.2014 01:23:00;1.376260;1.376260;1.376190;1.376220;1.376500;1.376500;1.376420;1.376470;48;48
DAT;12.05.2014 01:24:00;1.376220;1.376260;1.376210;1.376250;1.376470;1.376500;1.376460;1.376500;13;13
DAT;12.05.2014 01:25:00;1.376250;1.376260;1.376250;1.376250;1.376500;1.376500;1.376490;1.376490;3;3
DAT;12.05.2014 01:26:00;1.376250;1.376250;1.376220;1.376240;1.376490;1.376490;1.376460;1.376480;18;18
DAT;12.05.2014 01:27:00;1.376240;1.376250;1.376230;1.376250;1.376480;1.376490;1.376470;1.376480;6;6
DAT;12.05.2014 01:28:00;1.376250;1.376350;1.376250;1.376350;1.376480;1.376590;1.376480;1.376580;121;121
